Latitude,Longitude,Distance (km)
10.0179649,76.3498424,2.8713207009978383
10.0179597,76.3498397,2.871342635399566
10.0179567,76.3498366,2.8715082993097374
10.0179542,76.3498339,2.871657975570505
10.0179453,76.3498292,2.871703997261185
10.0179412,76.3498259,2.871837917245375
10.0179384,76.3498221,2.87208284464474
10.0179365,76.3498176,2.8724397156432886
10.0179374,76.3498066,2.873573507242228
10.0179394,76.3498015,2.8741737683732302
10.0179412,76.3497985,2.87455624414686
10.0179421,76.3497948,2.8749657657553778
10.0179432,76.3497914,2.8753549463898347
10.017944,76.3497878,2.875749837949758
10.0179445,76.3497847,2.8760809868373256
10.017945,76.3497815,2.8764220613401457
10.0179453,76.3497769,2.876892638114472
10.0179456,76.3497733,2.877263995179887
10.0179465,76.3497674,2.8778918500752044
10.0179421,76.349758,2.8786175900851534
10.0179426,76.3497549,2.8789487900222817
10.017942,76.3497494,2.879466446911133
10.0179403,76.3497399,2.8803294559609527
10.0179395,76.3497356,2.880718688632587
10.0178287,76.3496794,2.8811214678346277
10.0179392,76.3497313,2.8811314505739296
10.0178352,76.3496821,2.8811554024213932
10.0178462,76.3496857,2.881309707680592
10.0179391,76.3497275,2.8815039923150536
10.0178171,76.3496699,2.8815273071087386
10.017855,76.3496864,2.881650340249009
10.0179623,76.3497349,2.881860966811334
10.0178124,76.349662,2.8820951655424936
10.0179608,76.3497317,2.8821078880648026
10.0178633,76.3496851,2.882166791099067
10.0179599,76.3497265,2.8825815679013305
10.0179364,76.3497138,2.8827373154947566
10.0179595,76.3497226,2.8829497949081793
10.017932,76.3497075,2.883156283374565
10.0178824,76.3496836,2.8832077863132133
10.0178465,76.3496646,2.8834223725870594
10.0178925,76.349683,2.88373954438899
10.0178246,76.3496497,2.88388606767079
10.0178647,76.3496657,2.884161146027345
10.0179309,76.3496958,2.8842665553930646
10.0179038,76.3496819,2.8843774854650106
10.017826,76.3496451,2.8844089044559413
10.0179866,76.3497187,2.8846133782003456
10.0179101,76.3496821,2.8846525263651914
10.017985,76.3497165,2.884756199161399
10.0178897,76.3496703,2.884870915966668
10.017827,76.3496399,2.8849728699664476
10.0179201,76.3496826,2.8850712617757344
10.0179831,76.3497123,2.8850833342857336
10.0179627,76.349701,2.88524419462397
10.0178244,76.3496348,2.8853596685982295
10.0179314,76.349684,2.8854619441263694
10.0179741,76.3497042,2.885463106133523
10.0179698,76.3497005,2.8856278821182353
10.0179649,76.3496969,2.885754634710253
10.017819,76.3496278,2.8858057010132434
10.0179597,76.3496934,2.885857506881159
10.0179517,76.3496888,2.885938190404877
10.0179308,76.3496777,2.886059543336051
10.017965,76.3496936,2.886086889255186
10.0178113,76.3496182,2.8864041785563437
10.0178065,76.3496155,2.886450478174213
10.0178018,76.3496118,2.886601119934574
10.0177974,76.3496078,2.8867956742748255
10.0179315,76.3496673,2.887125385113345
10.0178401,76.3496132,2.88823871657533
10.017837,76.349608,2.888612227062242
10.0178299,76.3495979,2.8892879346595137
10.0178364,76.3495978,2.88959959109182
10.0178356,76.3495954,2.8898013423386795
10.017824,76.349588,2.8899998492421943
10.0178345,76.3495922,2.8900688165022124
10.0178331,76.3495882,2.8904020314570746
10.0178219,76.3495816,2.8905397245902096
10.0178312,76.3495837,2.8907618660695067
10.0178199,76.3495742,2.891183900394156
10.0178146,76.3495656,2.8917948784511656
10.0178192,76.3495677,2.8917987588204626
10.0178253,76.3495701,2.891842386603175
10.0177988,76.3495557,2.8920500684393415
10.0177925,76.3495513,2.8921973163527537
10.0177883,76.3495484,2.8922922947984073
10.017822,76.349563,2.892396501696026
10.0177795,76.3495383,2.8928926906622263
10.0177613,76.3495297,2.89291112783835
10.0177677,76.349532,2.8929766429412664
10.0177735,76.3495341,2.8930346274497127
10.0178182,76.3495512,2.8933957241992947
10.0177471,76.3495162,2.893603916849151
10.0178168,76.3495441,2.894038109095197
10.0177414,76.3495061,2.8943493509162646
10.0178108,76.3495373,2.8944379429081115
10.017806,76.349534,2.8945448080113185
10.0177396,76.3494996,2.8949150834535704
10.0177375,76.3494913,2.895646705157931
10.0178121,76.3495199,2.8962315275943027
10.0177372,76.3494824,2.8965209143312007
10.0178207,76.3495148,2.897137181795931
10.0177385,76.3494691,2.8979076375759503
10.0178272,76.3495072,2.898194872650489
10.0177354,76.3494638,2.8982943279923563
10.0177333,76.3494601,2.8985672852293085
10.0178294,76.3495043,2.89858551078867
10.0177292,76.3494541,2.89897819764481
10.0177249,76.3494487,2.899320221735803
10.0178296,76.3494959,2.899431546500432
10.0177214,76.3494447,2.8995592641342136
10.0177166,76.3494396,2.899848744972391
10.0178296,76.3494899,2.900029280956944
10.0177128,76.349436,2.900034359535368
10.017829,76.3494824,2.9007487543131742
10.0178286,76.3494765,2.9013181060375155
10.0177079,76.3494205,2.9013581500395005
10.0178278,76.3494694,2.9019885826669873
10.0177053,76.3494115,2.902138224107856
10.0176991,76.3494075,2.902254702854873
10.0176938,76.3494045,2.902312558746601
10.0176872,76.3494007,2.90239123298441
10.0176809,76.3493974,2.902433855457022
10.0176737,76.3493933,2.9025156653110695
10.0177129,76.349411,2.902535332607748
10.0176686,76.3493905,2.902563377000419
10.017661,76.349387,2.9025675111016316
10.0176568,76.3493849,2.9025864971932713
10.017645,76.3493773,2.9028103281339286
10.0176389,76.3493729,2.902973478818467
10.0176337,76.349369,2.903127659951536
10.0176264,76.3493648,2.903216851567543
10.0176204,76.3493617,2.9032551614049873
10.0177036,76.3493994,2.9032691810826736
10.0176577,76.349377,2.9034171873071424
10.0176199,76.3493593,2.903472626524331
10.0176989,76.3493945,2.9035441929824075
10.0176513,76.3493724,2.90358635216419
10.0176212,76.349358,2.903661554990374
10.0178251,76.3494512,2.9036775576974527
10.0176635,76.3493767,2.9037108157858706
10.0176355,76.3493636,2.903749381879715
10.0176459,76.3493683,2.9037511559594247
10.0176938,76.3493896,2.9038011349076163
10.0176699,76.3493779,2.9038819162767826
10.0176413,76.3493649,2.9038824297003165
10.0176776,76.3493799,2.9040324046513777
10.0178238,76.3494466,2.9040760104072016
10.0178054,76.3494344,2.90444391157182
10.0178128,76.3494378,2.904445891379097
10.017822,76.3494406,2.9045909781849826
10.0177984,76.3494292,2.9046401133128468
10.0177486,76.3494054,2.9047277953153126
10.0177922,76.3494234,2.9049332553611755
10.0177852,76.3494127,2.905678666224336
10.01778,76.3494064,2.9060682510719134
10.0177757,76.3494014,2.9063696651686626
10.0069921,76.452062,8.597839703830685
10.0172325,76.452062,8.672826701629713
10.0069921,76.4729384,10.884591358803872
10.0056393,76.4729384,10.885654061717853
10.0069921,76.4833092,12.020584345222408
10.0080234,76.4833092,12.021112583616016
10.0069921,76.5447086,18.74612982300012
10.0134593,76.5447086,18.75973989025833
10.0069921,76.5674298,21.234956449493488
10.0064398,76.5674298,21.235063369291826
10.0069921,75.372934,109.60725714922712
12.0075892,75.3729340,247.89655916378135
